id,name,score1,score2
999,Stuednt_999,75,81
1000,Stuednt_1000,52,77
1001,Stuednt_1001,97,50
1002,Stuednt_1002,81,58
1003,Stuednt_1003,88,96
1004,Stuednt_1004,87,53
1005,Stuednt_1005,69,64
1006,Stuednt_1006,63,63
1007,Stuednt_1007,51,54
1008,Stuednt_1008,81,89
1009,Stuednt_1009,64,86
1010,Stuednt_1010,84,87
1011,Stuednt_1011,90,69
1012,Stuednt_1012,98,99
1013,Stuednt_1013,59,54
1014,Stuednt_1014,59,92
1015,Stuednt_1015,75,72
1016,Stuednt_1016,81,89
1017,Stuednt_1017,89,50
1018,Stuednt_1018,64,57
1019,Stuednt_1019,88,87
1020,Stuednt_1020,64,60
1021,Stuednt_1021,75,95
1022,Stuednt_1022,54,69
1023,Stuednt_1023,97,83
1024,Stuednt_1024,57,51
1025,Stuednt_1025,59,51
1026,Stuednt_1026,55,98
1027,Stuednt_1027,95,50
1028,Stuednt_1028,94,53
1029,Stuednt_1029,57,98
1030,Stuednt_1030,82,59
1031,Stuednt_1031,80,88
1032,Stuednt_1032,51,52
1033,Stuednt_1033,78,87
1034,Stuednt_1034,84,64
1035,Stuednt_1035,51,83
1036,Stuednt_1036,83,61
1037,Stuednt_1037,68,80
1038,Stuednt_1038,76,96
1039,Stuednt_1039,68,50
1040,Stuednt_1040,65,60
1041,Stuednt_1041,58,58
1042,Stuednt_1042,51,53
1043,Stuednt_1043,81,59
1044,Stuednt_1044,71,73
1045,Stuednt_1045,86,59
1046,Stuednt_1046,78,62
1047,Stuednt_1047,99,73
1048,Stuednt_1048,68,86
1049,Stuednt_1049,53,82
1050,Stuednt_1050,79,66
1051,Stuednt_1051,91,50
1052,Stuednt_1052,85,67
1053,Stuednt_1053,54,70
1054,Stuednt_1054,80,69
1055,Stuednt_1055,69,51
1056,Stuednt_1056,81,96
1057,Stuednt_1057,79,70
1058,Stuednt_1058,93,58
1059,Stuednt_1059,71,89
1060,Stuednt_1060,86,97
1061,Stuednt_1061,100,85
1062,Stuednt_1062,92,50
1063,Stuednt_1063,57,77
1064,Stuednt_1064,59,55
1065,Stuednt_1065,59,71
1066,Stuednt_1066,74,55
1067,Stuednt_1067,62,97
1068,Stuednt_1068,61,74
1069,Stuednt_1069,73,55
1070,Stuednt_1070,92,70
1071,Stuednt_1071,60,79
1072,Stuednt_1072,79,57
1073,Stuednt_1073,63,51
1074,Stuednt_1074,59,72
1075,Stuednt_1075,83,72
1076,Stuednt_1076,63,91
1077,Stuednt_1077,50,71
1078,Stuednt_1078,64,55
1079,Stuednt_1079,52,91
1080,Stuednt_1080,87,50
1081,Stuednt_1081,75,89
1082,Stuednt_1082,94,66
1083,Stuednt_1083,62,67
1084,Stuednt_1084,55,86
1085,Stuednt_1085,100,100
1086,Stuednt_1086,60,92
1087,Stuednt_1087,91,69
1088,Stuednt_1088,98,78
1089,Stuednt_1089,67,60
1090,Stuednt_1090,84,67
1091,Stuednt_1091,87,68
1092,Stuednt_1092,53,95
1093,Stuednt_1093,88,63
1094,Stuednt_1094,94,62
1095,Stuednt_1095,59,76
1096,Stuednt_1096,77,64
1097,Stuednt_1097,57,100
1098,Stuednt_1098,53,52
1099,Stuednt_1099,68,93
1100,Stuednt_1100,56,54
1101,Stuednt_1101,98,77
1102,Stuednt_1102,65,72
1103,Stuednt_1103,66,82
1104,Stuednt_1104,80,83
1105,Stuednt_1105,87,93
1106,Stuednt_1106,98,80
1107,Stuednt_1107,57,82
1108,Stuednt_1108,77,93
1109,Stuednt_1109,58,79
1110,Stuednt_1110,83,84
1111,Stuednt_1111,61,69
1112,Stuednt_1112,64,80
1113,Stuednt_1113,94,56
1114,Stuednt_1114,98,92
1115,Stuednt_1115,75,69
1116,Stuednt_1116,81,65
1117,Stuednt_1117,93,86
1118,Stuednt_1118,55,55
1119,Stuednt_1119,98,59
1120,Stuednt_1120,85,80
1121,Stuednt_1121,66,91
1122,Stuednt_1122,92,92
1123,Stuednt_1123,74,98
1124,Stuednt_1124,81,60
1125,Stuednt_1125,73,57
1126,Stuednt_1126,100,86
1127,Stuednt_1127,60,71
1128,Stuednt_1128,81,69
1129,Stuednt_1129,73,78
1130,Stuednt_1130,83,54
1131,Stuednt_1131,88,87
1132,Stuednt_1132,88,64
1133,Stuednt_1133,97,88
1134,Stuednt_1134,50,97
1135,Stuednt_1135,69,76
1136,Stuednt_1136,65,63
1137,Stuednt_1137,57,72
1138,Stuednt_1138,82,91
1139,Stuednt_1139,91,83
1140,Stuednt_1140,53,59
1141,Stuednt_1141,84,69
1142,Stuednt_1142,91,64
1143,Stuednt_1143,69,63
1144,Stuednt_1144,79,64
1145,Stuednt_1145,95,70
1146,Stuednt_1146,75,99
1147,Stuednt_1147,78,70
1148,Stuednt_1148,71,62
1149,Stuednt_1149,93,82
1150,Stuednt_1150,99,98
1151,Stuednt_1151,81,69
1152,Stuednt_1152,96,88
1153,Stuednt_1153,83,72
1154,Stuednt_1154,76,61
1155,Stuednt_1155,76,84
1156,Stuednt_1156,93,85
1157,Stuednt_1157,85,50
1158,Stuednt_1158,93,58
1159,Stuednt_1159,93,98
1160,Stuednt_1160,97,91
1161,Stuednt_1161,92,87
1162,Stuednt_1162,95,91
1163,Stuednt_1163,78,57
1164,Stuednt_1164,94,65
1165,Stuednt_1165,87,70
1166,Stuednt_1166,92,71
1167,Stuednt_1167,78,68
1168,Stuednt_1168,89,99
1169,Stuednt_1169,65,99
1170,Stuednt_1170,71,66
1171,Stuednt_1171,73,91
1172,Stuednt_1172,81,59
1173,Stuednt_1173,95,87
1174,Stuednt_1174,80,96
1175,Stuednt_1175,75,52
1176,Stuednt_1176,70,76
1177,Stuednt_1177,96,68
1178,Stuednt_1178,76,76
1179,Stuednt_1179,83,65
1180,Stuednt_1180,66,79
1181,Stuednt_1181,88,99
1182,Stuednt_1182,72,85
1183,Stuednt_1183,78,68
1184,Stuednt_1184,70,83
1185,Stuednt_1185,69,57
1186,Stuednt_1186,81,62
1187,Stuednt_1187,63,88
1188,Stuednt_1188,70,63
1189,Stuednt_1189,52,96
1190,Stuednt_1190,85,82
1191,Stuednt_1191,74,98
1192,Stuednt_1192,82,99
1193,Stuednt_1193,100,53
1194,Stuednt_1194,95,53
1195,Stuednt_1195,64,67
1196,Stuednt_1196,62,50
1197,Stuednt_1197,93,68
1198,Stuednt_1198,68,99
1199,Stuednt_1199,61,86
1200,Stuednt_1200,78,75
1201,Stuednt_1201,61,62
1202,Stuednt_1202,51,80
1203,Stuednt_1203,67,67
1204,Stuednt_1204,89,63
1205,Stuednt_1205,88,88
1206,Stuednt_1206,59,58
1207,Stuednt_1207,98,77
1208,Stuednt_1208,64,68
1209,Stuednt_1209,56,91
1210,Stuednt_1210,88,92
1211,Stuednt_1211,70,56
1212,Stuednt_1212,59,69
1213,Stuednt_1213,92,70
1214,Stuednt_1214,70,99
1215,Stuednt_1215,77,97
1216,Stuednt_1216,60,61
1217,Stuednt_1217,82,72
1218,Stuednt_1218,81,67
1219,Stuednt_1219,63,94
1220,Stuednt_1220,77,88
1221,Stuednt_1221,76,60
1222,Stuednt_1222,67,86
1223,Stuednt_1223,74,75
1224,Stuednt_1224,65,64
1225,Stuednt_1225,100,88
1226,Stuednt_1226,63,52
1227,Stuednt_1227,69,61
1228,Stuednt_1228,75,58
1229,Stuednt_1229,67,76
1230,Stuednt_1230,62,85
1231,Stuednt_1231,72,51
1232,Stuednt_1232,85,74
1233,Stuednt_1233,100,98
1234,Stuednt_1234,63,54
1235,Stuednt_1235,83,62
1236,Stuednt_1236,98,85
1237,Stuednt_1237,98,75
1238,Stuednt_1238,77,58
1239,Stuednt_1239,56,100
1240,Stuednt_1240,90,61
1241,Stuednt_1241,98,61
1242,Stuednt_1242,85,88
1243,Stuednt_1243,80,95
1244,Stuednt_1244,59,51
1245,Stuednt_1245,66,52
1246,Stuednt_1246,52,68
1247,Stuednt_1247,62,59
1248,Stuednt_1248,62,80
1249,Stuednt_1249,85,82
1250,Stuednt_1250,70,88
1251,Stuednt_1251,58,64
1252,Stuednt_1252,64,96
1253,Stuednt_1253,73,57
1254,Stuednt_1254,62,51
1255,Stuednt_1255,86,53
1256,Stuednt_1256,95,74
1257,Stuednt_1257,97,64
1258,Stuednt_1258,60,75
1259,Stuednt_1259,84,75
1260,Stuednt_1260,51,75
1261,Stuednt_1261,75,98
1262,Stuednt_1262,77,82
1263,Stuednt_1263,57,67
1264,Stuednt_1264,56,98
1265,Stuednt_1265,63,90
1266,Stuednt_1266,85,78
1267,Stuednt_1267,73,73
1268,Stuednt_1268,57,64
1269,Stuednt_1269,51,65
1270,Stuednt_1270,74,94
1271,Stuednt_1271,66,53
1272,Stuednt_1272,97,58
1273,Stuednt_1273,52,74
1274,Stuednt_1274,100,95
1275,Stuednt_1275,78,98
1276,Stuednt_1276,80,70
1277,Stuednt_1277,56,53
1278,Stuednt_1278,86,89
1279,Stuednt_1279,88,54
1280,Stuednt_1280,98,83
1281,Stuednt_1281,67,58
1282,Stuednt_1282,62,89
1283,Stuednt_1283,61,54
1284,Stuednt_1284,99,81
1285,Stuednt_1285,99,78
1286,Stuednt_1286,82,63
1287,Stuednt_1287,59,51
1288,Stuednt_1288,89,96
1289,Stuednt_1289,52,86
1290,Stuednt_1290,65,56
1291,Stuednt_1291,64,71
1292,Stuednt_1292,85,56
1293,Stuednt_1293,98,98
1294,Stuednt_1294,64,83
1295,Stuednt_1295,71,86
1296,Stuednt_1296,99,77
1297,Stuednt_1297,81,86
1298,Stuednt_1298,88,80
1299,Stuednt_1299,78,63
1300,Stuednt_1300,76,82
1301,Stuednt_1301,83,82
1302,Stuednt_1302,93,54
1303,Stuednt_1303,50,89
1304,Stuednt_1304,88,55
1305,Stuednt_1305,66,92
1306,Stuednt_1306,98,87
1307,Stuednt_1307,63,50
1308,Stuednt_1308,65,54
1309,Stuednt_1309,65,64
1310,Stuednt_1310,89,84
1311,Stuednt_1311,100,53
1312,Stuednt_1312,78,60
1313,Stuednt_1313,54,54
1314,Stuednt_1314,92,62
1315,Stuednt_1315,98,54
1316,Stuednt_1316,51,88
1317,Stuednt_1317,88,77
1318,Stuednt_1318,82,73
1319,Stuednt_1319,74,69
1320,Stuednt_1320,76,58
1321,Stuednt_1321,78,85
1322,Stuednt_1322,54,84
1323,Stuednt_1323,73,63
1324,Stuednt_1324,81,84
1325,Stuednt_1325,95,82
1326,Stuednt_1326,51,95
1327,Stuednt_1327,57,52
1328,Stuednt_1328,99,74
1329,Stuednt_1329,83,96
1330,Stuednt_1330,97,74
1331,Stuednt_1331,89,71
1332,Stuednt_1332,56,55
1333,Stuednt_1333,99,50
1334,Stuednt_1334,52,62
1335,Stuednt_1335,98,54
1336,Stuednt_1336,76,90
1337,Stuednt_1337,54,54
1338,Stuednt_1338,79,69
1339,Stuednt_1339,53,77
1340,Stuednt_1340,92,75
1341,Stuednt_1341,96,95
1342,Stuednt_1342,97,95
1343,Stuednt_1343,91,83
1344,Stuednt_1344,88,100
1345,Stuednt_1345,74,67
1346,Stuednt_1346,84,53
1347,Stuednt_1347,75,100
1348,Stuednt_1348,81,98
1349,Stuednt_1349,75,90
1350,Stuednt_1350,75,80
1351,Stuednt_1351,58,85
1352,Stuednt_1352,94,53
1353,Stuednt_1353,55,55
1354,Stuednt_1354,56,58
1355,Stuednt_1355,99,95
1356,Stuednt_1356,81,62
1357,Stuednt_1357,79,56
1358,Stuednt_1358,67,57
1359,Stuednt_1359,62,66
1360,Stuednt_1360,71,69
1361,Stuednt_1361,67,79
1362,Stuednt_1362,91,73
1363,Stuednt_1363,80,92
1364,Stuednt_1364,86,99
1365,Stuednt_1365,54,73
1366,Stuednt_1366,96,74
1367,Stuednt_1367,88,85
1368,Stuednt_1368,53,63
1369,Stuednt_1369,88,89
1370,Stuednt_1370,90,83
1371,Stuednt_1371,99,72
1372,Stuednt_1372,73,61
1373,Stuednt_1373,86,78
1374,Stuednt_1374,69,81
1375,Stuednt_1375,54,94
1376,Stuednt_1376,51,82
1377,Stuednt_1377,72,60
1378,Stuednt_1378,57,64
1379,Stuednt_1379,94,71
1380,Stuednt_1380,61,99
1381,Stuednt_1381,75,75
1382,Stuednt_1382,81,97
1383,Stuednt_1383,50,61
1384,Stuednt_1384,86,96
1385,Stuednt_1385,70,59
1386,Stuednt_1386,74,56
1387,Stuednt_1387,52,85
1388,Stuednt_1388,71,82
1389,Stuednt_1389,74,54
1390,Stuednt_1390,79,93
1391,Stuednt_1391,87,68
1392,Stuednt_1392,66,73
1393,Stuednt_1393,74,79
1394,Stuednt_1394,66,64
1395,Stuednt_1395,77,74
1396,Stuednt_1396,61,82
1397,Stuednt_1397,56,73
1398,Stuednt_1398,63,91
1399,Stuednt_1399,71,54
1400,Stuednt_1400,96,53
1401,Stuednt_1401,87,73
1402,Stuednt_1402,74,58
1403,Stuednt_1403,56,52
1404,Stuednt_1404,66,62
1405,Stuednt_1405,97,100
1406,Stuednt_1406,87,76
1407,Stuednt_1407,66,82
1408,Stuednt_1408,64,54
1409,Stuednt_1409,100,58
1410,Stuednt_1410,81,60
1411,Stuednt_1411,69,80
1412,Stuednt_1412,94,63
1413,Stuednt_1413,54,52
1414,Stuednt_1414,54,54
1415,Stuednt_1415,55,56
1416,Stuednt_1416,74,57
1417,Stuednt_1417,95,54
1418,Stuednt_1418,95,81
1419,Stuednt_1419,67,91
1420,Stuednt_1420,65,69
1421,Stuednt_1421,81,66
1422,Stuednt_1422,67,68
1423,Stuednt_1423,66,65
1424,Stuednt_1424,59,65
1425,Stuednt_1425,64,51
1426,Stuednt_1426,90,58
1427,Stuednt_1427,70,52
1428,Stuednt_1428,75,99
1429,Stuednt_1429,64,97
1430,Stuednt_1430,71,92
1431,Stuednt_1431,59,52
1432,Stuednt_1432,83,62
1433,Stuednt_1433,94,54
1434,Stuednt_1434,69,62
1435,Stuednt_1435,55,89
1436,Stuednt_1436,83,100
1437,Stuednt_1437,85,52
1438,Stuednt_1438,94,75
1439,Stuednt_1439,63,54
1440,Stuednt_1440,78,92
1441,Stuednt_1441,53,89
1442,Stuednt_1442,53,91
1443,Stuednt_1443,81,78
1444,Stuednt_1444,86,76
1445,Stuednt_1445,93,50
1446,Stuednt_1446,50,66
1447,Stuednt_1447,57,56
1448,Stuednt_1448,69,83
1449,Stuednt_1449,63,61
1450,Stuednt_1450,73,59
1451,Stuednt_1451,93,91
1452,Stuednt_1452,52,63
1453,Stuednt_1453,52,61
1454,Stuednt_1454,70,85
1455,Stuednt_1455,92,94
1456,Stuednt_1456,58,59
1457,Stuednt_1457,61,92
1458,Stuednt_1458,72,91
1459,Stuednt_1459,68,70
1460,Stuednt_1460,69,85
1461,Stuednt_1461,68,72
1462,Stuednt_1462,61,66
1463,Stuednt_1463,99,82
1464,Stuednt_1464,89,93
1465,Stuednt_1465,75,63
1466,Stuednt_1466,73,89
1467,Stuednt_1467,99,61
1468,Stuednt_1468,63,57
1469,Stuednt_1469,65,65
1470,Stuednt_1470,74,83
1471,Stuednt_1471,67,91
1472,Stuednt_1472,85,71
1473,Stuednt_1473,69,70
1474,Stuednt_1474,79,86
1475,Stuednt_1475,64,73
1476,Stuednt_1476,59,63
1477,Stuednt_1477,88,84
1478,Stuednt_1478,81,72
1479,Stuednt_1479,87,59
1480,Stuednt_1480,94,75
1481,Stuednt_1481,86,72
1482,Stuednt_1482,82,64
1483,Stuednt_1483,57,85
1484,Stuednt_1484,93,78
1485,Stuednt_1485,85,61
1486,Stuednt_1486,68,78
1487,Stuednt_1487,66,52
1488,Stuednt_1488,80,78
1489,Stuednt_1489,73,61
1490,Stuednt_1490,70,97
1491,Stuednt_1491,96,71
1492,Stuednt_1492,59,53
1493,Stuednt_1493,83,61
1494,Stuednt_1494,73,89
1495,Stuednt_1495,87,92
1496,Stuednt_1496,84,95
1497,Stuednt_1497,91,50
1498,Stuednt_1498,59,84
1499,Stuednt_1499,70,76
1500,Stuednt_1500,55,84
1501,Stuednt_1501,71,80
1502,Stuednt_1502,87,63
1503,Stuednt_1503,84,71
1504,Stuednt_1504,71,77
1505,Stuednt_1505,62,72
1506,Stuednt_1506,95,60
1507,Stuednt_1507,70,70
1508,Stuednt_1508,95,82
1509,Stuednt_1509,74,97
1510,Stuednt_1510,63,53
1511,Stuednt_1511,71,66
1512,Stuednt_1512,100,97
1513,Stuednt_1513,72,54
1514,Stuednt_1514,92,56
1515,Stuednt_1515,65,78
1516,Stuednt_1516,96,90
1517,Stuednt_1517,87,99
1518,Stuednt_1518,77,77
1519,Stuednt_1519,87,94
1520,Stuednt_1520,84,63
1521,Stuednt_1521,79,92
1522,Stuednt_1522,74,72
1523,Stuednt_1523,95,64
1524,Stuednt_1524,67,66
1525,Stuednt_1525,65,71
1526,Stuednt_1526,68,71
1527,Stuednt_1527,79,66
1528,Stuednt_1528,92,98
1529,Stuednt_1529,61,70
1530,Stuednt_1530,84,58
1531,Stuednt_1531,53,97
1532,Stuednt_1532,93,67
1533,Stuednt_1533,70,97
1534,Stuednt_1534,83,69
1535,Stuednt_1535,74,92
1536,Stuednt_1536,53,80
1537,Stuednt_1537,58,65
1538,Stuednt_1538,93,68
1539,Stuednt_1539,90,83
1540,Stuednt_1540,66,63
1541,Stuednt_1541,88,56
1542,Stuednt_1542,73,94
1543,Stuednt_1543,65,89
1544,Stuednt_1544,72,54
1545,Stuednt_1545,87,66
1546,Stuednt_1546,66,77
1547,Stuednt_1547,94,80
1548,Stuednt_1548,56,98
1549,Stuednt_1549,86,99
1550,Stuednt_1550,80,60
1551,Stuednt_1551,56,97
1552,Stuednt_1552,61,73
1553,Stuednt_1553,100,76
1554,Stuednt_1554,85,66
1555,Stuednt_1555,100,66
1556,Stuednt_1556,98,71
1557,Stuednt_1557,77,93
1558,Stuednt_1558,59,72
1559,Stuednt_1559,73,85
1560,Stuednt_1560,72,94
1561,Stuednt_1561,72,89
1562,Stuednt_1562,61,72
1563,Stuednt_1563,52,59
1564,Stuednt_1564,62,58
1565,Stuednt_1565,65,99
1566,Stuednt_1566,81,61
1567,Stuednt_1567,75,70
1568,Stuednt_1568,95,67
1569,Stuednt_1569,78,62
1570,Stuednt_1570,70,61
1571,Stuednt_1571,75,51
1572,Stuednt_1572,70,51
1573,Stuednt_1573,71,53
1574,Stuednt_1574,63,71
1575,Stuednt_1575,52,52
1576,Stuednt_1576,71,59
1577,Stuednt_1577,53,85
1578,Stuednt_1578,73,95
1579,Stuednt_1579,74,66
1580,Stuednt_1580,71,84
1581,Stuednt_1581,73,70
1582,Stuednt_1582,64,65
1583,Stuednt_1583,81,61
1584,Stuednt_1584,77,87
1585,Stuednt_1585,97,94
1586,Stuednt_1586,55,59
1587,Stuednt_1587,86,70
1588,Stuednt_1588,80,54
1589,Stuednt_1589,98,62
1590,Stuednt_1590,87,74
1591,Stuednt_1591,65,80
1592,Stuednt_1592,51,73
1593,Stuednt_1593,83,64
1594,Stuednt_1594,84,58
1595,Stuednt_1595,94,79
1596,Stuednt_1596,90,90
1597,Stuednt_1597,91,58
1598,Stuednt_1598,82,54
1599,Stuednt_1599,80,81
1600,Stuednt_1600,52,55
1601,Stuednt_1601,95,66
1602,Stuednt_1602,61,81
1603,Stuednt_1603,82,52
1604,Stuednt_1604,81,78
1605,Stuednt_1605,82,50
1606,Stuednt_1606,66,76
1607,Stuednt_1607,92,64
1608,Stuednt_1608,79,89
1609,Stuednt_1609,85,84
1610,Stuednt_1610,100,83
1611,Stuednt_1611,81,93
1612,Stuednt_1612,70,75
1613,Stuednt_1613,90,76
1614,Stuednt_1614,54,92
1615,Stuednt_1615,84,72
1616,Stuednt_1616,51,87
1617,Stuednt_1617,83,51
1618,Stuednt_1618,98,92
1619,Stuednt_1619,77,96
1620,Stuednt_1620,87,77
1621,Stuednt_1621,78,64
1622,Stuednt_1622,97,78
1623,Stuednt_1623,50,95
1624,Stuednt_1624,61,66
1625,Stuednt_1625,67,71
1626,Stuednt_1626,53,66
1627,Stuednt_1627,68,50
1628,Stuednt_1628,93,86
1629,Stuednt_1629,90,79
1630,Stuednt_1630,67,76
1631,Stuednt_1631,93,69
1632,Stuednt_1632,74,70
1633,Stuednt_1633,56,94
1634,Stuednt_1634,52,78
1635,Stuednt_1635,80,96
1636,Stuednt_1636,75,88
1637,Stuednt_1637,63,81
1638,Stuednt_1638,59,97
1639,Stuednt_1639,51,80
1640,Stuednt_1640,96,70
1641,Stuednt_1641,89,56
1642,Stuednt_1642,79,78
1643,Stuednt_1643,62,89
1644,Stuednt_1644,83,56
1645,Stuednt_1645,63,97
1646,Stuednt_1646,63,50
1647,Stuednt_1647,88,85
1648,Stuednt_1648,69,94
1649,Stuednt_1649,97,60
1650,Stuednt_1650,52,90
1651,Stuednt_1651,87,50
1652,Stuednt_1652,60,99
1653,Stuednt_1653,96,92
1654,Stuednt_1654,61,54
1655,Stuednt_1655,62,78
1656,Stuednt_1656,70,93
1657,Stuednt_1657,91,70
1658,Stuednt_1658,99,51
1659,Stuednt_1659,89,55
1660,Stuednt_1660,60,51
1661,Stuednt_1661,90,50
1662,Stuednt_1662,76,95
1663,Stuednt_1663,90,70
1664,Stuednt_1664,51,73
1665,Stuednt_1665,83,52
1666,Stuednt_1666,57,100
1667,Stuednt_1667,59,67
1668,Stuednt_1668,81,90
1669,Stuednt_1669,84,55
1670,Stuednt_1670,52,64
1671,Stuednt_1671,60,98
1672,Stuednt_1672,88,77
1673,Stuednt_1673,61,72
1674,Stuednt_1674,100,53
1675,Stuednt_1675,88,53
1676,Stuednt_1676,66,71
1677,Stuednt_1677,61,55
1678,Stuednt_1678,81,93
1679,Stuednt_1679,82,64
1680,Stuednt_1680,97,59
1681,Stuednt_1681,97,75
1682,Stuednt_1682,57,59
1683,Stuednt_1683,89,68
1684,Stuednt_1684,87,50
1685,Stuednt_1685,63,61
1686,Stuednt_1686,61,79
1687,Stuednt_1687,83,97
1688,Stuednt_1688,75,72
1689,Stuednt_1689,83,77
1690,Stuednt_1690,96,97
1691,Stuednt_1691,91,95
1692,Stuednt_1692,66,76
1693,Stuednt_1693,50,99
1694,Stuednt_1694,61,66
1695,Stuednt_1695,87,53
1696,Stuednt_1696,94,65
1697,Stuednt_1697,68,76
1698,Stuednt_1698,99,81
1699,Stuednt_1699,64,96
1700,Stuednt_1700,66,75
1701,Stuednt_1701,56,87
1702,Stuednt_1702,65,77
1703,Stuednt_1703,83,98
1704,Stuednt_1704,50,56
1705,Stuednt_1705,79,84
1706,Stuednt_1706,72,78
1707,Stuednt_1707,82,90
1708,Stuednt_1708,93,67
1709,Stuednt_1709,95,64
1710,Stuednt_1710,88,94
1711,Stuednt_1711,83,69
1712,Stuednt_1712,100,73
1713,Stuednt_1713,89,96
1714,Stuednt_1714,71,96
1715,Stuednt_1715,56,90
1716,Stuednt_1716,95,71
1717,Stuednt_1717,94,54
1718,Stuednt_1718,91,82
1719,Stuednt_1719,79,87
1720,Stuednt_1720,97,68
1721,Stuednt_1721,52,50
1722,Stuednt_1722,70,65
1723,Stuednt_1723,84,50
1724,Stuednt_1724,89,51
1725,Stuednt_1725,73,56
1726,Stuednt_1726,56,95
1727,Stuednt_1727,95,55
1728,Stuednt_1728,57,85
1729,Stuednt_1729,86,63
1730,Stuednt_1730,74,53
1731,Stuednt_1731,57,66
1732,Stuednt_1732,53,59
1733,Stuednt_1733,53,53
1734,Stuednt_1734,98,59
1735,Stuednt_1735,63,55
1736,Stuednt_1736,66,56
1737,Stuednt_1737,52,80
1738,Stuednt_1738,94,50
1739,Stuednt_1739,72,63
1740,Stuednt_1740,100,54
1741,Stuednt_1741,72,98
1742,Stuednt_1742,95,99
1743,Stuednt_1743,95,72
1744,Stuednt_1744,59,76
1745,Stuednt_1745,97,57
1746,Stuednt_1746,94,52
1747,Stuednt_1747,74,95
1748,Stuednt_1748,52,84
1749,Stuednt_1749,64,97
1750,Stuednt_1750,77,88
1751,Stuednt_1751,66,53
1752,Stuednt_1752,75,88
1753,Stuednt_1753,65,69
1754,Stuednt_1754,60,80
1755,Stuednt_1755,79,59
1756,Stuednt_1756,65,83
1757,Stuednt_1757,53,89
1758,Stuednt_1758,71,95
1759,Stuednt_1759,86,70
1760,Stuednt_1760,98,91
1761,Stuednt_1761,67,61
1762,Stuednt_1762,81,60
1763,Stuednt_1763,78,58
1764,Stuednt_1764,99,83
1765,Stuednt_1765,77,61
1766,Stuednt_1766,64,89
1767,Stuednt_1767,68,81
1768,Stuednt_1768,64,71
1769,Stuednt_1769,97,58
1770,Stuednt_1770,75,99
1771,Stuednt_1771,96,55
1772,Stuednt_1772,84,62
1773,Stuednt_1773,90,96
1774,Stuednt_1774,89,98
1775,Stuednt_1775,51,91
1776,Stuednt_1776,82,94
1777,Stuednt_1777,94,75
1778,Stuednt_1778,100,87
1779,Stuednt_1779,71,77
1780,Stuednt_1780,95,75
1781,Stuednt_1781,84,58
1782,Stuednt_1782,61,81
1783,Stuednt_1783,95,70
1784,Stuednt_1784,95,93
1785,Stuednt_1785,81,69
1786,Stuednt_1786,99,61
1787,Stuednt_1787,93,58
1788,Stuednt_1788,70,85
1789,Stuednt_1789,52,64
1790,Stuednt_1790,56,68
1791,Stuednt_1791,52,57
1792,Stuednt_1792,63,60
1793,Stuednt_1793,67,57
1794,Stuednt_1794,65,66
1795,Stuednt_1795,73,97
1796,Stuednt_1796,70,90
1797,Stuednt_1797,63,78
1798,Stuednt_1798,93,98
1799,Stuednt_1799,81,93
1800,Stuednt_1800,54,76
1801,Stuednt_1801,62,68
1802,Stuednt_1802,86,67
1803,Stuednt_1803,76,62
1804,Stuednt_1804,60,50
1805,Stuednt_1805,87,60
1806,Stuednt_1806,88,75
1807,Stuednt_1807,79,58
1808,Stuednt_1808,62,55
1809,Stuednt_1809,75,92
1810,Stuednt_1810,69,52
1811,Stuednt_1811,75,74
1812,Stuednt_1812,99,64
1813,Stuednt_1813,92,60
1814,Stuednt_1814,77,82
1815,Stuednt_1815,91,95
1816,Stuednt_1816,61,72
1817,Stuednt_1817,58,62
1818,Stuednt_1818,65,67
1819,Stuednt_1819,73,76
1820,Stuednt_1820,68,59
1821,Stuednt_1821,56,52
1822,Stuednt_1822,97,85
1823,Stuednt_1823,62,97
1824,Stuednt_1824,75,89
1825,Stuednt_1825,83,68
1826,Stuednt_1826,64,81
1827,Stuednt_1827,99,97
1828,Stuednt_1828,94,58
1829,Stuednt_1829,73,93
1830,Stuednt_1830,97,56
1831,Stuednt_1831,79,69
1832,Stuednt_1832,84,50
1833,Stuednt_1833,73,52
1834,Stuednt_1834,63,86
1835,Stuednt_1835,61,73
1836,Stuednt_1836,96,61
1837,Stuednt_1837,98,64
1838,Stuednt_1838,100,65
1839,Stuednt_1839,50,60
1840,Stuednt_1840,66,88
1841,Stuednt_1841,83,63
1842,Stuednt_1842,53,55
1843,Stuednt_1843,50,75
1844,Stuednt_1844,51,94
1845,Stuednt_1845,93,99
1846,Stuednt_1846,93,63
1847,Stuednt_1847,94,93
1848,Stuednt_1848,87,75
1849,Stuednt_1849,95,52
1850,Stuednt_1850,53,53
1851,Stuednt_1851,100,51
1852,Stuednt_1852,87,67
1853,Stuednt_1853,60,91
1854,Stuednt_1854,97,91
1855,Stuednt_1855,54,57
1856,Stuednt_1856,50,59
1857,Stuednt_1857,57,70
1858,Stuednt_1858,91,75
1859,Stuednt_1859,73,96
1860,Stuednt_1860,85,87
1861,Stuednt_1861,88,96
1862,Stuednt_1862,93,71
1863,Stuednt_1863,84,51
1864,Stuednt_1864,52,94
1865,Stuednt_1865,97,82
1866,Stuednt_1866,59,78
1867,Stuednt_1867,54,69
1868,Stuednt_1868,83,96
1869,Stuednt_1869,91,61
1870,Stuednt_1870,80,53
1871,Stuednt_1871,74,68
1872,Stuednt_1872,66,93
